tempmax,tempmin,dew,preciptype,windspeed,winddir,pressure,cloudcover,visibility,uvindex,sunrise,sunset,moonphase,month,label
91.4,77.0,76.0,1.0,15.0,239.1,1009.1,52.3,5.2,6.0,20578.0,64597.0,0.68,9.0,rain
91.5,77.0,76.7,1.0,6.9,312.3,1009.1,55.9,5.9,6.0,20574.0,64558.0,0.71,9.0,rain
93.2,80.6,78.2,1.0,12.8,294.2,1007.2,50.7,6.0,8.0,20571.0,64520.0,0.75,9.0,rain
91.4,80.4,78.1,1.0,13.9,210.8,1005.1,67.5,6.1,6.0,20563.0,64442.0,0.82,9.0,rain
87.8,78.8,78.0,1.0,10.3,163.3,1008.4,64.4,5.7,6.0,20560.0,64403.0,0.86,9.0,rain
91.4,77.0,77.7,1.0,12.8,286.7,1010.7,57.8,5.9,6.0,20556.0,64363.0,0.89,9.0,rain
93.2,73.3,77.1,1.0,14.0,308.2,1009.8,65.5,5.5,6.0,20552.0,64324.0,0.93,9.0,rain
91.4,73.4,76.0,1.0,15.0,312.5,1008.3,60.6,5.7,4.0,20549.0,64285.0,0.96,9.0,rain
87.6,77.0,77.7,1.0,14.6,273.8,1007.3,58.3,5.5,4.0,20545.0,64246.0,0.0,9.0,rain
86.0,77.0,78.0,1.0,10.3,250.7,1006.4,66.0,4.0,6.0,20542.0,64207.0,0.03,9.0,rain
87.8,77.0,76.9,1.0,12.0,233.0,1007.5,66.3,5.2,5.0,20538.0,64168.0,0.06,9.0,rain
87.8,77.0,77.7,1.0,12.0,220.6,1008.1,68.1,6.0,5.0,20535.0,64129.0,0.1,9.0,rain
87.8,78.7,77.6,1.0,11.4,236.6,1007.5,59.7,6.1,5.0,20532.0,64090.0,0.13,9.0,rain
87.8,77.0,76.7,1.0,18.3,245.2,1007.4,55.6,6.3,6.0,20529.0,64052.0,0.16,9.0,rain
93.2,78.7,77.9,1.0,10.3,269.3,1008.1,49.0,6.3,4.0,20526.0,64013.0,0.19,9.0,rain
91.4,78.7,78.5,1.0,10.3,291.5,1008.2,64.1,5.6,5.0,20523.0,63975.0,0.22,9.0,rain
91.2,75.2,77.4,1.0,6.9,301.0,1007.7,53.6,5.7,5.0,20520.0,63937.0,0.25,9.0,rain
93.2,77.0,78.0,1.0,9.7,145.6,1008.3,51.0,5.5,5.0,20518.0,63899.0,0.29,9.0,rain
89.6,75.2,77.8,1.0,18.3,233.1,1009.9,65.4,5.3,5.0,20516.0,63862.0,0.32,9.0,rain
91.4,73.4,76.8,1.0,13.9,252.2,1008.5,64.7,5.4,4.0,20514.0,63824.0,0.35,10.0,rain
84.0,76.9,77.1,1.0,15.0,202.6,1008.2,61.8,6.0,7.0,20511.0,63751.0,0.42,10.0,rain
91.4,75.2,77.1,1.0,9.2,152.9,1009.2,57.0,5.7,9.0,20510.0,63714.0,0.45,10.0,rain
91.4,77.0,77.5,1.0,9.2,37.4,1008.8,64.1,5.5,9.0,20509.0,63678.0,0.48,10.0,rain
89.5,75.2,77.5,1.0,10.3,226.9,1008.4,63.3,5.8,2.0,20509.0,63643.0,0.5,10.0,rain
91.4,77.0,78.1,1.0,8.1,266.8,1007.8,53.8,4.9,5.0,20509.0,63608.0,0.55,10.0,rain
91.4,77.0,78.7,1.0,7.3,128.1,1006.4,45.2,5.9,8.0,20509.0,63573.0,0.59,10.0,rain
89.6,77.0,78.4,1.0,9.2,298.6,1005.3,60.1,5.6,7.0,20510.0,63539.0,0.62,10.0,rain
93.2,78.8,78.8,0.0,9.2,159.3,1004.8,58.1,5.6,8.0,20511.0,63505.0,0.66,10.0,partly-cloudy-day
89.6,78.8,79.3,1.0,6.9,219.5,1006.6,62.4,5.9,4.0,20512.0,63472.0,0.69,10.0,rain
93.2,75.2,78.1,1.0,10.3,19.0,1005.8,56.0,5.3,7.0,20514.0,63440.0,0.75,10.0,rain
91.4,75.2,77.5,1.0,9.2,268.6,1005.6,67.1,4.7,4.0,20517.0,63408.0,0.76,10.0,rain
87.8,76.9,78.0,1.0,12.4,292.6,1005.4,67.8,5.6,5.0,20519.0,63376.0,0.8,10.0,rain
86.0,76.9,77.6,1.0,16.1,270.8,1006.1,65.8,5.7,2.0,20523.0,63345.0,0.84,10.0,rain
89.6,77.0,78.6,1.0,11.4,270.7,1006.6,53.3,6.1,4.0,20527.0,63315.0,0.87,10.0,rain
89.6,75.1,78.2,1.0,10.3,268.2,1007.8,65.7,4.6,3.0,20531.0,63285.0,0.91,10.0,rain
87.8,75.2,77.1,1.0,12.1,308.5,1008.6,74.3,5.3,4.0,20536.0,63257.0,0.94,10.0,rain
89.6,75.2,78.3,1.0,20.8,311.1,1008.2,64.9,5.1,4.0,20541.0,63228.0,0.98,10.0,rain
89.8,77.0,78.4,1.0,10.3,354.6,1009.5,57.0,5.1,3.0,20547.0,63201.0,0.0,10.0,rain
89.6,77.0,78.0,1.0,12.1,170.3,1009.5,65.9,4.9,3.0,20554.0,63174.0,0.05,10.0,rain
87.5,77.0,77.9,1.0,9.7,173.8,1009.3,49.8,6.0,6.0,20561.0,63148.0,0.08,10.0,rain
87.4,78.8,78.1,1.0,9.2,143.3,1010.1,51.3,6.1,4.0,20568.0,63123.0,0.11,10.0,rain
87.8,77.0,78.1,1.0,10.8,225.8,1011.4,55.3,5.1,8.0,20577.0,63098.0,0.14,10.0,rain
91.1,75.2,75.7,1.0,8.1,2.3,1011.8,50.7,5.2,7.0,20586.0,63075.0,0.18,10.0,rain
87.8,77.0,76.7,1.0,7.3,26.2,1010.5,50.5,5.3,8.0,20595.0,63052.0,0.21,10.0,rain
89.6,77.0,75.6,1.0,9.2,43.1,1008.8,56.3,6.0,4.0,20605.0,63030.0,0.24,10.0,rain
89.6,77.0,75.6,1.0,5.8,258.8,1009.4,58.4,4.9,8.0,20616.0,63009.0,0.25,10.0,rain
91.4,76.9,75.1,1.0,6.5,44.5,1009.7,49.4,5.2,9.0,20627.0,62989.0,0.3,10.0,rain
91.4,75.2,69.0,0.0,11.4,32.3,1009.4,40.5,6.2,9.0,20640.0,62970.0,0.34,10.0,partly-cloudy-day
89.6,77.0,73.4,1.0,8.1,20.1,1008.2,52.5,5.9,8.0,20652.0,62952.0,0.37,10.0,rain
84.2,77.0,76.9,1.0,8.1,38.0,1008.5,57.5,5.6,3.0,20666.0,62934.0,0.4,11.0,rain
91.4,77.0,77.0,1.0,6.9,34.4,1006.8,63.2,5.4,6.0,20680.0,62918.0,0.43,11.0,rain
91.4,73.4,70.5,1.0,9.2,3.1,1006.3,59.5,6.1,9.0,20694.0,62903.0,0.47,11.0,rain
82.4,73.4,71.5,1.0,12.8,294.8,1005.4,64.7,5.0,6.0,20710.0,62888.0,0.5,11.0,rain
84.2,73.4,75.2,1.0,10.3,107.0,1007.8,53.8,5.7,8.0,20726.0,62875.0,0.53,11.0,rain
91.4,76.9,77.1,1.0,5.8,190.0,1007.3,53.1,4.8,6.0,20743.0,62863.0,0.57,11.0,rain
91.4,74.6,77.5,1.0,12.0,122.8,1008.0,53.6,5.6,5.0,20760.0,62851.0,0.6,11.0,rain
89.5,73.4,76.2,1.0,6.9,326.7,1008.1,54.5,4.6,8.0,20778.0,62841.0,0.64,11.0,rain
89.6,75.2,76.7,1.0,6.9,341.2,1007.8,66.0,5.5,6.0,20797.0,62832.0,0.67,11.0,rain
89.6,75.2,77.0,1.0,11.4,23.2,1008.0,61.4,5.4,8.0,20816.0,62823.0,0.71,11.0,rain
91.4,77.0,77.2,1.0,8.5,109.1,1008.4,54.2,5.1,3.0,20836.0,62816.0,0.75,11.0,rain
89.6,78.8,77.9,0.0,8.7,120.1,1008.0,58.2,5.2,6.0,20857.0,62810.0,0.78,11.0,partly-cloudy-day
89.6,77.0,77.1,1.0,9.2,118.8,1007.6,55.1,5.0,5.0,20879.0,62805.0,0.81,11.0,rain
91.4,75.2,75.8,1.0,7.7,71.3,1008.3,59.3,5.0,4.0,20901.0,62801.0,0.85,11.0,rain
89.6,77.0,77.3,1.0,10.3,107.3,1008.9,56.1,5.0,7.0,20923.0,62799.0,0.89,11.0,rain
93.1,78.8,77.1,1.0,13.9,124.8,1009.1,40.3,6.5,7.0,20946.0,62797.0,0.92,11.0,rain
93.2,77.0,78.3,1.0,10.3,72.8,1008.2,45.0,5.9,6.0,20970.0,62796.0,0.96,11.0,rain
87.8,75.2,76.2,1.0,15.0,142.7,1008.5,59.3,5.9,8.0,21045.0,62801.0,0.06,11.0,rain
91.4,75.2,76.4,0.0,9.2,111.8,1008.4,41.9,6.1,6.0,21072.0,62805.0,0.09,11.0,partly-cloudy-day
91.4,77.0,76.4,0.0,10.0,100.1,1007.3,50.7,5.4,6.0,21098.0,62809.0,0.12,11.0,partly-cloudy-day
93.2,77.0,76.9,1.0,8.1,113.8,1007.7,42.7,5.9,5.0,21125.0,62815.0,0.16,11.0,rain
93.2,77.0,76.1,1.0,10.3,52.5,1009.0,47.2,6.1,8.0,21153.0,62822.0,0.19,11.0,rain
91.4,75.2,75.6,1.0,8.1,30.6,1009.6,43.4,6.3,5.0,21181.0,62830.0,0.22,11.0,rain
93.2,77.0,76.0,0.0,6.9,32.3,1009.3,53.6,6.5,8.0,21210.0,62839.0,0.25,11.0,partly-cloudy-day
89.6,75.2,74.8,1.0,8.1,27.0,1007.6,49.7,6.4,8.0,21239.0,62849.0,0.25,11.0,rain
89.6,77.0,74.9,1.0,9.2,62.9,1007.6,52.4,6.1,4.0,21268.0,62861.0,0.32,11.0,rain
82.4,77.0,77.8,1.0,5.7,55.0,1008.2,58.5,4.2,3.0,21298.0,62873.0,0.35,11.0,rain
91.4,75.2,73.6,1.0,6.9,38.5,1007.3,35.0,5.5,8.0,21328.0,62886.0,0.39,11.0,rain
92.9,75.2,73.7,1.0,8.1,26.0,1007.2,43.3,6.2,7.0,21358.0,62900.0,0.42,12.0,rain
89.6,77.0,75.8,1.0,10.3,56.0,1007.8,61.9,6.1,5.0,21389.0,62915.0,0.45,12.0,rain
91.4,77.0,76.8,1.0,6.9,84.4,1008.1,58.3,5.9,7.0,21420.0,62931.0,0.5,12.0,rain
89.4,77.0,77.5,1.0,8.1,48.2,1007.9,51.4,5.3,4.0,21451.0,62948.0,0.52,12.0,rain
87.9,77.0,77.3,1.0,5.8,69.6,1008.7,52.7,5.3,5.0,21483.0,62966.0,0.55,12.0,rain
89.6,75.2,75.3,0.0,7.3,72.5,1009.1,40.9,5.4,8.0,21514.0,62985.0,0.59,12.0,partly-cloudy-day
91.3,77.0,77.1,0.0,9.2,201.7,1009.4,42.6,5.0,9.0,21546.0,63005.0,0.62,12.0,partly-cloudy-day
92.9,77.0,74.7,1.0,9.2,61.8,1010.4,48.9,5.2,9.0,21578.0,63026.0,0.66,12.0,rain
87.8,71.6,69.1,0.0,9.2,47.6,1011.2,56.8,6.1,8.0,21610.0,63047.0,0.69,12.0,partly-cloudy-day
87.8,69.8,70.7,0.0,6.9,161.2,1011.7,47.3,5.3,8.0,21642.0,63069.0,0.75,12.0,partly-cloudy-day
89.6,71.6,71.6,0.0,11.4,143.1,1011.5,38.9,5.5,9.0,21674.0,63092.0,0.76,12.0,partly-cloudy-day
89.6,77.0,75.5,0.0,9.2,253.6,1011.2,46.7,5.7,5.0,21706.0,63116.0,0.79,12.0,partly-cloudy-day
88.9,75.1,76.7,1.0,9.2,175.9,1010.5,56.3,5.2,8.0,21738.0,63141.0,0.83,12.0,rain
87.8,77.0,76.9,1.0,10.3,210.9,1010.3,54.1,5.8,8.0,21770.0,63166.0,0.86,12.0,rain
89.6,75.1,76.6,1.0,8.1,172.5,1010.4,54.5,4.5,7.0,21801.0,63192.0,0.9,12.0,rain
87.8,77.0,75.2,0.0,9.2,70.2,1011.0,55.5,5.2,8.0,21833.0,63219.0,0.93,12.0,partly-cloudy-day
89.6,73.4,66.6,0.0,10.8,32.4,1012.5,43.5,6.3,9.0,21864.0,63246.0,0.96,12.0,partly-cloudy-day
84.2,69.8,63.3,1.0,17.2,3.0,1011.7,54.0,6.5,7.0,21987.0,63360.0,0.1,12.0,rain
87.8,69.8,69.9,1.0,8.9,3.3,1009.6,53.6,6.6,8.0,22017.0,63390.0,0.13,12.0,rain
91.4,75.2,72.8,0.0,8.1,70.2,1008.2,44.9,6.5,9.0,22046.0,63421.0,0.17,12.0,partly-cloudy-day
89.6,73.4,69.8,0.0,12.6,34.3,1008.1,43.8,6.2,7.0,22075.0,63451.0,0.2,12.0,partly-cloudy-day
87.8,69.7,74.0,1.0,12.8,99.8,1008.7,60.1,5.7,8.0,22132.0,63514.0,0.25,12.0,rain
87.8,77.0,76.0,1.0,13.2,100.0,1009.8,51.8,5.3,6.0,22159.0,63545.0,0.3,12.0,rain
91.4,76.9,76.3,0.0,11.4,97.2,1010.1,48.2,5.1,7.0,22186.0,63577.0,0.34,12.0,partly-cloudy-day
91.4,75.2,75.7,0.0,11.4,82.1,1010.4,41.3,5.8,7.0,22213.0,63609.0,0.37,12.0,partly-cloudy-day
91.4,73.4,73.5,0.0,8.1,65.0,1010.1,43.1,6.1,8.0,22238.0,63642.0,0.4,12.0,partly-cloudy-day
87.8,73.4,69.5,0.0,12.8,53.7,1010.3,36.5,6.3,9.0,22263.0,63674.0,0.44,12.0,partly-cloudy-day
87.7,70.8,68.7,0.0,6.9,17.3,1009.3,41.1,6.1,8.0,22288.0,63707.0,0.47,1.0,partly-cloudy-day
89.6,70.9,69.7,0.0,7.3,81.1,1008.8,35.6,5.4,9.0,22312.0,63739.0,0.5,1.0,partly-cloudy-day
90.2,73.4,73.5,1.0,9.2,209.7,1007.8,45.9,5.2,9.0,22335.0,63772.0,0.54,1.0,rain
90.7,75.2,76.1,0.0,9.6,189.1,1007.6,54.9,5.1,8.0,22357.0,63805.0,0.57,1.0,partly-cloudy-day
86.6,78.7,76.9,1.0,9.2,147.2,1008.1,65.9,5.7,8.0,22378.0,63838.0,0.6,1.0,rain
89.6,76.9,76.4,0.0,11.7,135.5,1008.4,52.6,6.5,7.0,22399.0,63870.0,0.64,1.0,partly-cloudy-day
89.6,77.7,76.3,0.0,10.0,137.7,1009.9,50.7,6.5,7.0,22419.0,63903.0,0.67,1.0,partly-cloudy-day
90.3,77.0,76.7,0.0,10.6,129.0,1010.2,52.9,6.4,8.0,22438.0,63936.0,0.7,1.0,partly-cloudy-day
91.3,76.9,76.0,0.0,10.8,135.5,1010.8,54.3,6.5,8.0,22456.0,63968.0,0.75,1.0,partly-cloudy-day
92.1,76.9,74.3,0.0,9.2,7.2,1011.6,48.4,5.7,9.0,22473.0,64000.0,0.77,1.0,partly-cloudy-day
89.6,73.4,69.4,1.0,7.6,32.7,1011.6,60.0,6.0,9.0,22489.0,64032.0,0.8,1.0,rain
89.6,71.6,66.0,0.0,10.5,38.1,1011.9,43.2,6.5,7.0,22505.0,64064.0,0.84,1.0,partly-cloudy-day
86.0,69.8,67.0,0.0,6.9,33.5,1011.4,52.6,6.0,8.0,22519.0,64096.0,0.87,1.0,partly-cloudy-day
84.2,71.6,69.9,0.0,5.9,305.2,1011.1,72.4,5.7,8.0,22533.0,64127.0,0.9,1.0,partly-cloudy-day
86.7,75.2,73.6,0.0,9.2,200.8,1009.5,72.3,5.3,5.0,22545.0,64158.0,0.94,1.0,partly-cloudy-day
87.5,75.2,74.8,0.0,7.2,179.5,1008.9,68.2,5.3,7.0,22557.0,64188.0,0.97,1.0,partly-cloudy-day
87.8,76.9,75.8,0.0,8.1,169.8,1008.6,84.1,4.6,8.0,22567.0,64219.0,0.0,1.0,partly-cloudy-day
88.9,75.2,75.0,1.0,8.6,269.3,1008.3,67.7,4.4,8.0,22577.0,64248.0,0.04,1.0,rain
82.4,75.2,76.3,1.0,5.0,262.6,1009.1,87.8,4.2,6.0,22585.0,64278.0,0.07,1.0,rain
91.4,74.5,74.9,1.0,7.7,126.9,1008.3,69.5,5.2,7.0,22592.0,64307.0,0.11,1.0,rain
88.9,77.0,76.4,1.0,7.1,322.1,1007.5,69.8,5.2,8.0,22599.0,64335.0,0.14,1.0,rain
85.0,77.0,77.0,1.0,6.1,13.2,1007.6,81.4,4.5,4.0,22604.0,64363.0,0.18,1.0,rain
86.0,75.2,76.2,1.0,8.3,122.7,1007.3,72.5,5.4,9.0,22609.0,64391.0,0.21,1.0,rain
88.8,77.0,75.5,1.0,9.8,135.2,1006.9,80.2,5.5,9.0,22612.0,64418.0,0.25,1.0,rain
88.9,74.5,74.2,0.0,9.8,142.7,1006.8,68.2,5.8,9.0,22614.0,64445.0,0.25,1.0,partly-cloudy-day
87.1,76.3,75.0,0.0,8.1,190.2,1007.1,58.6,4.9,9.0,22615.0,64471.0,0.31,1.0,partly-cloudy-day
90.7,75.2,76.4,0.0,8.3,144.4,1007.7,73.0,5.1,8.0,22615.0,64496.0,0.35,1.0,partly-cloudy-day
90.1,77.0,76.8,1.0,10.4,154.6,1008.3,75.3,5.6,8.0,22615.0,64521.0,0.38,1.0,rain
87.8,75.1,75.9,1.0,9.2,196.1,1009.6,78.5,5.7,6.0,22613.0,64545.0,0.42,1.0,rain
90.7,75.2,75.5,0.0,11.4,227.0,1009.7,55.1,5.2,9.0,22610.0,64569.0,0.45,1.0,partly-cloudy-day
89.7,75.2,75.8,1.0,11.4,166.2,1010.4,64.4,5.0,9.0,22605.0,64592.0,0.5,1.0,rain
88.8,76.9,73.8,1.0,8.3,199.5,1010.8,65.7,5.7,9.0,22600.0,64614.0,0.52,2.0,rain
88.5,74.5,71.8,0.0,9.8,130.2,1011.9,63.6,5.9,9.0,22594.0,64636.0,0.55,2.0,partly-cloudy-day
91.4,73.4,70.9,0.0,10.4,86.6,1012.2,48.4,6.1,9.0,22587.0,64658.0,0.59,2.0,partly-cloudy-day
87.1,71.1,69.6,0.0,8.6,320.2,1012.9,47.6,6.3,10.0,22579.0,64678.0,0.62,2.0,partly-cloudy-day
87.1,68.0,66.4,0.0,6.5,22.6,1014.1,45.2,5.9,10.0,22570.0,64698.0,0.65,2.0,partly-cloudy-day
86.0,69.1,66.6,0.0,9.4,132.3,1012.9,51.6,5.3,9.0,22548.0,64736.0,0.75,2.0,partly-cloudy-day
84.9,69.8,66.6,0.0,11.3,141.2,1012.2,47.2,6.0,9.0,22536.0,64754.0,0.75,2.0,partly-cloudy-day
87.0,71.5,68.9,0.0,10.6,153.6,1011.5,42.7,5.8,9.0,22523.0,64772.0,0.78,2.0,partly-cloudy-day
87.1,73.2,71.4,0.0,8.7,146.8,1012.4,60.2,5.5,9.0,22509.0,64789.0,0.81,2.0,partly-cloudy-day
87.8,73.3,71.5,0.0,8.1,139.6,1013.0,67.4,5.0,9.0,22494.0,64805.0,0.85,2.0,partly-cloudy-day
92.6,71.6,67.6,0.0,9.2,65.5,1013.9,50.1,5.4,10.0,22478.0,64820.0,0.88,2.0,partly-cloudy-day
88.7,70.0,66.6,0.0,9.6,294.9,1014.2,47.3,5.8,10.0,22461.0,64835.0,0.91,2.0,partly-cloudy-day
90.3,70.5,70.5,0.0,10.1,272.0,1014.1,32.2,5.1,9.0,22443.0,64849.0,0.95,2.0,partly-cloudy-day
88.9,73.4,73.4,0.0,8.7,198.0,1012.9,43.2,6.1,9.0,22425.0,64863.0,0.98,2.0,partly-cloudy-day
92.1,76.9,74.5,0.0,9.2,147.4,1011.3,62.4,5.9,9.0,22405.0,64876.0,0.0,2.0,partly-cloudy-day
89.6,75.2,73.9,0.0,12.2,167.2,1009.9,51.9,6.3,9.0,22385.0,64889.0,0.05,2.0,partly-cloudy-day
91.1,73.4,75.0,1.0,12.9,98.0,1009.9,58.9,5.9,7.0,22364.0,64900.0,0.08,2.0,rain
93.2,77.0,72.6,0.0,15.7,134.9,1009.9,38.0,6.5,9.0,22342.0,64912.0,0.12,2.0,partly-cloudy-day
95.0,77.0,70.0,0.0,14.0,132.9,1009.4,38.8,6.5,10.0,22319.0,64922.0,0.15,2.0,partly-cloudy-day
93.3,76.8,71.8,0.0,11.4,123.1,1008.5,45.7,6.3,10.0,22296.0,64933.0,0.19,2.0,partly-cloudy-day
95.1,76.9,72.7,0.0,15.0,122.5,1008.6,45.2,6.5,9.0,22272.0,64942.0,0.22,2.0,partly-cloudy-day
95.0,74.1,71.4,0.0,12.4,101.9,1010.1,53.8,6.3,10.0,22247.0,64951.0,0.25,2.0,partly-cloudy-day
96.1,74.1,68.2,0.0,9.7,109.2,1011.5,40.8,6.5,10.0,22221.0,64960.0,0.29,2.0,partly-cloudy-day
93.2,75.9,70.7,0.0,11.7,124.8,1010.4,35.5,6.5,10.0,22195.0,64968.0,0.33,2.0,partly-cloudy-day
91.4,75.2,71.9,0.0,10.7,149.0,1009.8,41.3,6.1,10.0,22168.0,64975.0,0.36,2.0,partly-cloudy-day
94.0,75.2,71.6,0.0,12.0,221.1,1009.5,38.3,6.1,9.0,22140.0,64982.0,0.4,2.0,partly-cloudy-day
92.5,75.2,73.9,0.0,11.5,133.7,1009.1,37.8,5.8,9.0,22112.0,64989.0,0.44,2.0,partly-cloudy-day
92.2,79.5,74.1,0.0,11.0,148.1,1008.7,53.4,6.2,9.0,22083.0,64995.0,0.47,3.0,partly-cloudy-day
91.4,78.7,76.0,0.0,12.1,147.9,1008.6,53.9,6.5,8.0,22054.0,65000.0,0.5,3.0,partly-cloudy-day
87.0,78.7,76.5,0.0,9.6,152.4,1008.5,61.4,6.4,9.0,22024.0,65006.0,0.54,3.0,partly-cloudy-day
93.2,76.8,74.5,0.0,10.3,146.9,1008.9,38.8,6.5,10.0,21993.0,65010.0,0.57,3.0,partly-cloudy-day
93.2,79.5,75.8,0.0,11.4,141.8,1009.0,44.3,6.5,10.0,21962.0,65015.0,0.6,3.0,partly-cloudy-day
92.1,78.7,75.3,0.0,12.8,147.5,1009.6,45.7,6.4,10.0,21931.0,65019.0,0.63,3.0,partly-cloudy-day
98.6,78.7,71.8,0.0,11.4,125.3,1009.1,36.2,6.5,10.0,21899.0,65022.0,0.67,3.0,partly-cloudy-day
97.1,75.9,71.0,0.0,12.0,131.6,1009.2,31.0,6.4,10.0,21867.0,65026.0,0.7,3.0,partly-cloudy-day
95.0,74.8,71.8,0.0,12.7,108.0,1009.5,44.5,6.3,10.0,21834.0,65028.0,0.75,3.0,partly-cloudy-day
93.2,75.2,70.6,0.0,9.6,92.3,1010.6,49.2,6.5,10.0,21801.0,65031.0,0.76,3.0,partly-cloudy-day
93.2,75.2,68.4,0.0,9.1,125.4,1010.9,43.4,6.5,10.0,21767.0,65033.0,0.8,3.0,partly-cloudy-day
95.0,75.2,70.4,0.0,12.1,135.9,1010.7,41.4,6.1,10.0,21733.0,65035.0,0.83,3.0,partly-cloudy-day
93.2,77.0,70.9,0.0,11.7,141.1,1010.4,45.9,6.4,9.0,21699.0,65037.0,0.86,3.0,partly-cloudy-day
93.2,78.0,72.9,0.0,13.2,150.9,1009.9,53.9,6.5,10.0,21665.0,65039.0,0.89,3.0,partly-cloudy-day
93.2,78.7,74.7,1.0,11.3,144.9,1010.2,48.3,6.5,10.0,21630.0,65040.0,0.92,3.0,rain
92.3,78.8,75.1,1.0,12.2,131.6,1010.3,41.0,6.5,9.0,21595.0,65041.0,0.96,3.0,rain
93.2,78.7,74.2,0.0,13.9,130.3,1010.0,50.3,6.3,10.0,21560.0,65042.0,0.0,3.0,partly-cloudy-day
94.8,78.8,72.6,1.0,12.8,132.0,1010.5,41.5,6.3,10.0,21524.0,65043.0,0.02,3.0,rain
94.0,78.7,73.7,0.0,11.5,147.9,1009.6,41.7,6.5,10.0,21489.0,65043.0,0.06,3.0,partly-cloudy-day
